user_id,product_id,product_name,rating,votes,helpful_votes,ID
1596,80353,Blues Brothers 2000,2,13,12,380966
1561,12070,"Collected Poems, 1909-1962",5,8,7,202441
1892,17009,The Lemon Jelly Cake (Prairie State Books),4,9,9,201671
337,44384,Crime and Punishment (Signet Classics (Paperback)),5,61,54,233495
300,127241,The Ice Master,5,0,0,591812
932,192845,Traffic,3,5,3,62743
1704,194339,Gone with the Wind,5,7,5,219907
1234,209650,Impromptu,5,19,16,702859
1990,157504,"Star Wars - Episode I, The Phantom Menace",5,4,2,76455
228,151451,1776,4,9,6,356941
344,197657,Star Wars Trilogy,3,33,17,224836
727,166068,The Best of Spirit,4,6,5,600226
1564,151142,Jesus of Nazareth,5,1,1,381197
1105,204933,The Silence of the Lambs (Full Screen Special Edition),5,3,2,744172
1290,194906,Sailor Moon S - The Movie,3,2,1,636634
577,45803,Elementary Differential Equations: Student Solutions Manual,5,5,4,399964
577,10524,An Essay on the Principle of Population (Penguin English Library),5,2,2,579319
1940,37654,Naked in Death (In Death (Paperback)),4,1,0,158399
727,3893,The Terrible Hours,5,12,12,542471
805,208823,Dragon Ball Z - Imperfect Cell - Discovery,3,4,0,91999
577,102252,Miracle Juices,5,4,4,413724
856,21381,Wintering: A Novel of Sylvia Plath,5,6,6,363667
1765,69540,Nine Crazy Ideas in Science: A Few Might Even Be True.,4,5,5,9077
846,155078,Ace Ventura - When Nature Calls,5,3,0,456127
1561,82913,Don't Sweat the Small Stuff 3-in-1 Boxed Gift Set,1,18,12,463232
12,161521,Security,5,6,5,523099
678,192748,On the Waterfront (Special Edition),5,3,3,560410
727,169487,Led Zeppelin 4,5,4,0,204898
107,57387,The Guns of August,5,4,4,117074
325,32053,Tell No One,4,1,1,340355
339,63552,The Plague (Vintage International),4,8,7,489309
214,203925,The Family Man,4,0,0,535375
1888,80212,Casino (Widescreen Edition),4,5,5,54302
1260,13368,Gulliver's Travels (Oxford Illustrated Classics),3,7,3,476186
339,58347,Teach Yourself Arabic Complete Course,4,13,12,202810
1596,108461,How Should We Then Live? The Rise and Decline of Western Thought and Culture,5,10,8,70567
1596,48093,The Scarlet Letter (Dover Thrift Editions),5,5,2,197318
941,5788,"The Bitch in the House: 26 Women Tell the Truth About Sex, Solitude, Work, Motherhood, and Marriage",4,2,2,501747
1003,58609,Elvis Presley (Penguin Lives),4,8,4,489091
337,63841,Crime and Punishment (Vintage Classics),5,59,52,169835
647,194738,Oops!... I Did It Again,3,4,2,71967
1561,155830,The Rocky Horror Picture Show,3,6,3,124511
228,190595,The Blair Witch Project,5,5,3,290156
286,192947,America's Sweethearts,2,3,1,194792
678,216414,Detour,4,1,1,3965
224,101719,Light Fantastic (Discworld Novels (Hardcover)),4,1,1,119846
1892,81769,Miss Julia Speaks Her Mind (Thorndike Large Print Senior Lifestyles),5,23,22,432648
1163,129993,Finding God in Unexpected Places,5,14,14,163302
1120,180550,Lace and Whiskey,2,0,0,272097
1596,31820,"Bud, Not Buddy (Coretta Scott King Author Award Winner)",5,11,11,486696
727,162275,Chronicle 2,5,12,12,369247
339,47557,Musical Structure and Design,4,2,2,113513
1105,30184,Necronomicon Spellbook,1,21,15,351453
1105,48113,Dr. Faustus (Dover Thrift Editions),4,4,1,520711
817,64678,Memoirs of a Geisha : A Novel (Vintage Contemporaries),4,8,6,167898
1744,7409,Anna Karenina,5,8,1,295286
167,216326,My Neighbor Totoro,5,6,5,633411
1329,66555,Novel History: Historians and Novelists Confront America's Past (and Each Other),4,4,4,365399
1561,52494,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,5,14,10,418768
951,72575,The Blackwater Lightship: A Novel,5,5,3,705865
1561,123353,Zen and the Art of Motorcycle Maintenance : An Inquiry Into Values,5,14,10,153820
1163,80619,Dr. Atkins' New Diet Revolution (Thorndike Press Large Print Nonfiction Series),2,26,17,57987
1892,127303,Girl in Hyacinth Blue CD : CD,5,42,41,15202
1911,207152,Pearl Harbor DVD Gift Set (Feature Film/ Beyond The Movie),1,19,16,288110
1561,153928,Citizen Kane,5,2,2,633201
1596,187607,Battlestar Galactica,4,3,3,519580
1596,207452,The Lost World,4,2,1,192378
1351,196211,The Tangerine Bear,5,6,6,646644
1896,181583,"Other Voices, Too (A Trip Back To Bountiful)",4,0,0,58993
1990,148687,Videodrome,5,5,3,720218
678,204934,The Silence of the Lambs (Widescreen Special Edition),5,1,1,206161
577,136229,"The 100 Best Mutual Funds You Can Buy, 2003 (100 Best Mutual Funds You Can Buy, 2003)",5,1,0,66670
727,164430,The Joshua Tree,5,1,1,587472
1234,85351,The Big Sleep (Theatrical Version),5,21,19,29941
1260,3437,Wuthering Heights,3,1,0,90868
1077,213846,The New Guy,3,3,0,221998
286,28042,"""P"" Is for Peril : A Kinsey Milhone Mystery (Kinsey Millhone Mysteries (Audio))",4,1,1,257539
1023,31771,The Firm,4,3,3,393264
1594,25902,Drowning Ruth (Oprah's Book Club),4,16,12,346301
1863,167704,Sophisticated Giant,5,2,2,508957
1765,89947,Anne Frank : The Biography,4,6,6,259696
1753,202485,Catch-22,2,9,5,297508
409,37777,A Spanish Lover,3,3,3,471248
325,39697,The Final Detail,4,3,1,89401
1437,40958,To Kill a Mockingbird,5,46,41,123891
678,154296,The Doors,4,2,1,499247
1940,73332,Grand Avenue,5,3,3,428385
1908,213117,Jay and Silent Bob Strike Back,4,0,0,590361
1847,138405,A Bend in the Road,5,0,0,112793
224,58732,Needful Things: The Last Castle Rock Story,5,1,1,616866
893,173,An Introduction to Islam (2nd Edition),5,5,5,559102
339,3285,Dynamics of Faith (Perennial Classics),5,32,30,644847
54,218045,Ocean's Eleven (Limited Edition Collector's Set),5,3,0,545243
932,219492,Empire Records (Remix! Special Fan Edition),1,11,7,381482
934,23008,Sacred Ground,5,3,3,419332
1863,159104,Nuyorican Soul,5,3,2,659836
1911,216578,Heavy Metal 2000 (Superbit Collection),2,6,6,31774
1940,74453,She's Come Undone,5,0,0,19432
1120,204256,Ghost Ship,2,1,0,485876
678,78673,Taxi Driver (Special Edition),5,6,5,145563
1705,80486,Psycho,5,0,0,2823
1744,53738,I.Asimov : A Memoir,5,2,2,699630
836,127245,Blown to Bits CD,4,0,0,150695
648,55982,Sunburn,5,4,4,265590
1744,61011,Julius Caesar,5,4,2,223844
820,188745,Supernatural,5,3,1,210244
817,65517,In Our Time,5,6,1,463198
107,194336,The Man Who Knew Too Little,4,2,2,435741
1176,49395,Face the Fire (Three Sisters Island Trilogy),3,3,2,559213
1273,52138,A Christmas Carol (Bantam Classic),5,4,3,444812
1730,80155,Sex and the City - The Complete First Season,4,24,17,177130
846,192943,Scary Movie 2,1,3,1,141799
339,54806,The End of Eternity,5,11,10,667296
805,175416,"Star Trek - Voyager, Episode 51: Future's End Part II",3,16,0,102918
1963,3440,Down the Great Unknown: John Wesley Powell's 1869 Journey of Discovery and Tragedy Through the Grand Canyon,5,7,6,436465
1596,212656,A Beautiful Mind (Full Screen Awards Edition),5,4,3,142753
1956,81733,Mere Christianity: Library Edition,5,24,20,735682
1753,27533,The Brothers Karamazov,5,40,33,284581
1863,192960,Serendipity,5,1,1,393422
1594,23458,Talking to the Dead : A Novel Tag: Winner of the Orange Prize,4,2,2,292392
648,63786,"After Dark, My Sweet (Vintage Crime/Black Lizard)",4,3,3,280358
1357,69808,Dead in the Water,3,3,1,593742
727,156737,Blade Runner - The Director's Cut,5,2,2,557801
1329,135645,"How Do Dinosaurs Say Good Night Doll: 14"" Long",5,4,2,605291
995,9207,Journey Through Genius: The Great Theorems of Mathematics,5,5,5,119543
167,154818,The Phantom of the Opera,5,1,1,688772
224,54236,Manhattan Is My Beat,4,0,0,448411
856,57955,The Winter Queen: A Novel,4,8,8,343829
300,19405,"Kneeling Christian, The",3,9,4,530719
1727,81312,Jamaica Inn,4,9,3,451603
727,191135,Beavis and Butt-head Do America,4,3,2,45201
648,60056,The Green Mile: The Complete Serial Novel,4,2,2,235249
1903,202143,Break the Cycle,5,7,4,641960
1678,116636,When You Look At Me,5,2,2,635859
1892,21547,The Nanny Diaries: A Novel,4,16,12,46918
1744,48024,Treasure Island (Dover Thrift Editions),5,1,0,332723
736,23819,Violets Are Blue,4,0,0,603691
648,191160,The Little Sister,4,5,4,621220
1963,59068,Andrew Jackson and His Indian Wars,5,10,6,573155
1107,44685,Foxfire : Confessions of a Girl Gang,5,4,3,518788
409,128827,24 Hours,4,6,6,590281
286,209516,Crocodile Dundee in Los Angeles,4,3,1,615050
286,22958,Seven Up (A Stephanie Plum Novel),4,0,0,313244
893,21919,The World of Robert Jordan's The Wheel of Time (Wheel of Time),5,24,18,561152
1664,158696,War and Peace (Classic Fiction),4,2,2,167483
941,72308,The Sacrifice,5,1,1,292560
1863,165720,Most Things Haven't Worked Out,5,2,2,499723
286,201279,Reindeer Games (Director's Cut),2,5,2,126253
1596,213183,Ben-Hur - Limited Edition Collector's Set,5,8,7,455356
224,138429,2nd Chance (Women's Murder Club (Audio)),5,17,11,66339
1892,105686,Max Notes - To Kill a Mockingbird (MAXnotes),5,63,57,399662
228,154319,Treasure Island,4,3,2,425098
1420,20769,The Prometheus Deception,3,6,6,733737
1892,29097,Love Invents Us,2,5,3,6970
917,209309,Under Rug Swept,4,5,2,642144
1613,98940,It,3,1,1,700056
271,65244,ONE FOR THE MONEY : A Stephanie Plum Novel,5,1,1,624590
163,107848,The Scarlet Letter,3,1,1,419858
1664,171527,Quadrophenia,1,62,2,234433
1678,32437,The Wake of the Wind : A Novel,5,0,0,211174
224,37733,Cause of Death,5,4,3,1265
224,38153,Hercule Poirot's Christmas (Hercule Poirot Mysteries (Paperback)),5,8,6,582305
647,129757,"Oracle (Fushigi Yugi: The Mysterious Play, Vol. 2)",4,0,0,55872
1596,216577,Resident Evil (Superbit Collection),4,0,0,217192
1963,32741,"Where They Ain't : The Fabled Life and Untimely Death of the Original Baltimore Orioles, the TeamThat Gave Birth to Modern Baseball",5,3,3,359063
856,69831,The God of Small Things,4,5,5,344411
678,198966,Gladiator,5,2,2,455028
727,193323,All About Town,5,1,1,221746
286,217642,City by the Sea,4,4,2,378031
1596,112506,My Utmost for His Highest: An Updated Edition in Today's Language : The Golden Book of Oswald Chambers,5,18,18,52312
820,165612,Sixteen Stone,3,3,2,1252
1234,149268,The Color Of Money,5,16,15,580149
242,167617,Turn! Turn! Turn!,5,8,6,590985
934,2288,La Ciudad de las Bestias,2,5,3,355366
107,156782,Monty Python's Life of Brian,5,8,8,307280
1573,54173,Places in the Dark,5,1,1,728036
1395,25514,A Kiss of Shadows (Meredith Gentry Novels (Paperback)),5,4,1,88776
163,16760,The  Top 500 Poems,5,5,5,278090
1329,24520,The Two Towers (Lord of the Rings (Paperback)),5,2,1,475703
271,78093,Ender's Shadow (Ender),4,1,1,410222
1146,174426,Ready to Die,1,34,3,10102
1573,47882,Heart of Darkness (Dover Thrift Editions),5,7,7,252267
169,165708,En Attendant Cousteau,4,1,0,105949
93,215308,Harry Potter and the Sorcerer's Stone Gift Set With Fluffy Collectible,4,0,0,111429
678,85999,The Silence of the Lambs,5,1,1,584416
228,192919,Shrek (Two-Disc Special Edition),4,1,1,21905
525,21786,The Good German,5,7,5,280658
856,32029,Turn of the Century,2,11,6,114389
1401,183308,Luxury You Can Afford,5,1,0,597124
534,79626,Pleasantville,4,4,4,433017
300,99205,All Quiet on the Western Front (Pacemaker Classics (Audio)),5,2,1,44566
1477,20741,Fast Women,3,3,2,669031
12,215643,Minstrel in the Gallery [Bonus Tracks],4,3,3,240347
1908,192865,Little Nicky (New Line Platinum Series),4,0,0,89357
534,80663,Angel Heart,3,3,1,110041
1903,192926,Planet of the Apes,3,1,0,299189
941,42107,Gone with the Wind,5,2,2,72646
727,144014,The Darwin Awards II: Unnatural Selection,1,15,10,213895
340,67421,Influence: The Psychology of Persuasion,5,5,4,484607
1163,78090,Ender's Game (Ender),5,2,2,559221
932,207489,Josie and the Pussycats (PG Version),2,7,3,606182
1023,199793,Boiler Room,4,3,3,55479
1329,58973,Buddha (Penguin Lives),5,10,10,392228
1077,214106,Heavenly Creatures,4,4,4,485653
534,200038,JFK (Special Edition Director's Cut) - Oliver Stone Collection,4,1,1,87370
923,191880,Lone Star,3,10,7,290310
226,62998,Silas Marner (Everyman's Library (Cloth)),4,2,1,223263
981,45082,Crime and Punishment : Abridged Edition (Classics on Cassette),5,3,2,169684
1896,110746,The Crystal Horizon: Everest-The First Solo Ascent,5,3,2,342693
893,109194,St. Francis of Assisi: A Biography,3,7,5,124581
934,41629,Seeing a Large Cat (Amelia Peabody Mysteries (Paperback)),2,8,0,101052
647,194126,Hercules,4,1,1,93016
577,24387,"Study Guide for Smith and Roberson's Business Law, 12th Edition",5,0,0,531281
1963,156810,The '60s,5,2,1,88569
1329,47882,Heart of Darkness (Dover Thrift Editions),5,4,3,129997
1561,24255,The Little iTunes Book (2nd Edition),3,24,20,594365
409,36296,24 Hours,4,6,6,443936
923,204228,24 - Season One,4,1,1,282049
1163,70047,"Magician's Nephew, The",5,2,2,699654
727,78846,A Walk in the Woods : Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),5,4,3,449800
12,212581,"Star Wars - Episode I, The Phantom Menace (Widescreen Edition Boxed Set)",1,9,9,257048
648,32693,English Passengers : A Novel,5,1,1,340441
1260,80531,The Invisible Man,4,3,3,414052
951,54429,Fraud,4,4,1,147226
224,31501,Carrie,5,2,2,381900
727,198891,La Peste,3,6,4,138627
1477,26277,Continuum (Black Lace Series),4,12,12,588383
169,200795,Blur - The Best of,5,2,2,98457
727,24831,Battle Cry of Freedom:  The Civil War Era,5,19,17,60894
1107,192915,Blow (Infinifilm Edition),4,0,0,735612
736,36341,Edge of Danger,1,2,1,615647
917,194478,Play,5,4,2,11715
856,68037,Vinegar Hill (Oprah's Book Club (Hardcover)),4,8,8,344332
1437,72655,The Perfect House : A Journey with Renaissance Master Andrea Palladio,5,2,2,384520
1257,213949,Changing Lanes,4,2,0,350329
1420,54372,Flags of Our Fathers,5,10,10,502017
52,170818,Anodyne,5,7,5,206441
616,156113,Kingpin,5,5,4,634308
1234,149191,Local Hero,5,27,26,376811
932,207488,Josie and the Pussycats (PG Version),2,7,3,704549
577,49707,Webster's New Century Dictionary,5,0,0,667371
339,120067,The Art of War,3,63,34,20407
1744,44363,The Waste Land and Other Poems : Including The Love Song of J. Alfred Prufrock,5,1,1,602973
1727,30409,It Had to Be You,1,10,5,150947
1564,195775,WOW Gold,3,12,10,148482
678,209960,A.I. Artificial Intelligence (Full Screen Special Edition),5,1,0,116740
1744,65686,Sun Also Rises (Scribner Classics),4,3,2,30817
1705,211898,Rambo - First Blood Part II (Special Edition),5,1,1,510136
981,62877,A Portrait of the Artist as a Young Man (Everyman's Library (Cloth)),5,8,1,137616
1596,208224,Bruce Campbell vs. Army Of Darkness - The Director's Cut (Official Bootleg Edition),5,3,2,275617
1329,9292,Fifth Business (Deptford Trilogy),4,5,5,177596
1596,134382,The Prayer of Jabez Audio,4,13,7,460068
1561,63421,"Absalom, Absalom! : The Corrected Text (Modern Library)",5,9,9,16626
1219,26041,Childhood's End (Del Rey Impact),5,2,0,21593
228,84967,Batman Returns,5,1,1,198580
577,64726,The Time Machine (Bullseye Step Into Classics),5,0,0,428174
1420,117192,"Birth of an Age (Book Two of the Christ Clone Trilogy, 2nd Edition) (The Christ Clone Trilogy)",4,78,71,270226
1596,210432,Joe Versus the Volcano,4,4,4,518241
1395,31304,This Heart of Mine,5,1,1,255899
1003,70619,Conceptual Art (Art and Ideas),4,3,2,121208
1561,85352,North by Northwest,5,1,1,55295
325,72957,First Among Equals: How to Manage a Group of Professionals,4,33,25,205165
1596,43197,The Shining,4,0,0,551357
1956,198408,Long Line of Leavers,3,3,3,351497
193,13309,The Arden Dictionary of Shakespeare Quotations (Arden Dictionary of Shakespeare Quotations (Cloth)),5,7,6,418877
932,206629,Thirteen Days,5,1,1,579946
337,208117,Dancing At The Blue Iguana,4,6,4,730822
951,11767,The Immoralist (Penguin Classics),4,1,0,671370
941,22042,The Bishop in the West Wing: A Blackie Ryan Story,3,3,1,533951
399,138836,Life of Pi: A Novel (Wheeler Large Print Compass Series),5,1,0,278730
1120,22399,Ender's Game (Ender),5,1,1,33804
1596,214115,Swingers (Miramax Collector's Series),4,9,8,330805
1564,69977,Chronicles of Narnia Audio Collection,5,14,14,208049
214,193012,Extreme Summer,5,1,1,148466
1123,32499,Outside Providence,3,3,1,478027
337,58050,The Persian Bride: A Novel,3,22,18,571680
525,72794,The Wild Blue : The Men and Boys Who Flew the B-24s Over Germany,4,2,1,650866
1753,21705,"The Pianist: The Extraordinary True Story of One Man's Survival in Warsaw, 1939-1945",5,5,3,647503
575,154205,Giant,5,3,3,388614
1561,139443,What's So Great About America (New Millennium Audio),3,24,12,318375
1704,167258,"Vladimir Horowitz, Complete Masterworks Recordings 1962-1973, Vol. I: The Studio Recordings 1962-63",5,9,9,388547
344,193644,Trouble in Mind [Smithsonian/Folkways],5,5,5,698047
399,157344,The Exorcist - Limited Edition Collector's Set,5,4,3,190120
1573,189514,In Session,5,15,14,325172
340,135013,"Tanach: The Stone, Student Size Black",5,3,1,367063
1600,192965,The Others,5,3,2,166544
1940,32048,Sunset in St. Tropez,3,1,0,100050
1678,137320,Love's Miracle (Arabesque),5,4,4,45337
923,203408,The Tenant,5,8,8,23034
409,2948,"Atticus : Novel, A",4,12,10,572535
1163,138850,Eyes Wide Open: Looking for God in Popular Culture,3,17,13,452062
941,193247,Jezebel,4,4,4,447978
224,52649,Still Waters,5,0,0,190991
1847,39949,The Brethren,4,1,1,139422
577,7130,FrameMaker(R) 7: The Complete Reference,5,8,4,69376
525,58631,The Vineyard: The Pleasures and Perils of Creating an American Winery,4,7,7,212170
1753,74499,In the Company of Heroes : The True Story of Black Hawk Pilot Michael Durant and the Men Who Fought and Fell at Mogadishu,5,20,20,36
1163,66373,On Writing,4,5,0,173534
648,72240,Oryx and Crake,4,1,1,6303
1956,203883,Top 25 Hymns,4,16,16,488694
228,206868,The Purple Rose of Cairo,5,5,3,64509
228,208899,Old Yeller (Vault Disney Collection),5,10,8,263591
1704,85623,The Talented Mr. Ripley,5,10,6,350337
228,217604,Monster's Ball,4,6,4,5839
995,9963,"Galileo's Daughter : A Historical Memoir of Science, Faith, and Love",5,6,5,207118
1107,66372,Hearts In Atlantis : New Fiction,3,2,0,234017
577,137495,"The Edge : Ben and Joe's Weider's Ultimate Guide to Strength, Speed, and Stamina",4,1,0,639121
1573,210931,Come on in This House,5,12,12,151919
226,35817,The Hobbit (Illustrated Edition),4,1,1,580450
836,139039,Dave Barry Hits Below the Beltway,3,4,3,464118
500,63023,"The Decline and Fall of the Roman Empire : Volumes 1, 2, 3 (Everyman's Library (Cloth))",5,18,16,654273
727,139045,"CEO of the Sofa, The",3,4,3,511055
1940,192802,Harry Potter and the Sorcerer's Stone,5,2,2,173276
678,190132,The Buddy Holly Story,5,2,2,378647
1727,20478,Hot Six (A Stephanie Plum Novel),5,5,5,594141
1727,22792,Welcome to Temptation,4,8,8,98881
995,60107,Man's Search for Meaning: An Introduction to Logotherapy,5,16,15,276874
1908,218091,The Ring (Full Screen Edition),5,1,1,592269
727,66749,Blind Eye: The Terrifying Story Of A Doctor Who Got Away With Murder,5,1,1,281623
932,158100,Ghost Dog - The Way of the Samurai,2,8,1,440824
1260,146556,Bram Stoker's Dracula (CBC Stage),3,3,2,678968
1234,193422,The Big Sleep (Prerelease Version),5,21,19,531809
648,45082,Crime and Punishment : Abridged Edition (Classics on Cassette),5,18,12,209277
727,65585,LINCOLN,5,27,24,174539
776,191571,Liquor in the Front,4,1,1,655131
1231,194448,Magica,5,4,4,412583
244,31336,Fury: A Novel,5,0,0,121615
214,219397,Die Another Day (Special Edition),4,3,2,203771
1120,129474,Desperation (Wheeler Compass),4,1,0,177019
1477,59962,Ride a Dark Horse,3,2,0,486184
727,72235,"The Devil in the White City : Murder, Magic & Madness and the Fair that Changed America (Illinois)",5,35,34,590336
1908,135839,Why Paint Cats: The Ethics of Feline Aesthetics,5,4,3,215558
305,68274,Misty's Twilight,3,0,0,142807
286,20976,Seven Up (A Stephanie Plum Novel),4,0,0,260625
1630,192728,Gandhi,5,5,5,21603
214,70041,Good to Great : Why Some Companies Make the Leap...And Others Don't,5,5,1,651289
1990,203109,The Duel,2,4,2,726606
1630,216465,Ancient Echoes - Music from the time of Jesus and Jerusalem's Second Temple,5,34,34,679645
1630,204289,The Pianist (Widescreen Edition),5,4,4,286581
893,100941,Annes House of Dreams (Anne of Green Gables Novels (Hardcover)),3,3,3,390512
305,140472,Lorna Doone (Wordsworth Collection),3,15,12,208037
1892,28834,Midwives: A Novel,4,22,22,62790
1257,118399,Bob Bridges: An Apocalyptic Fable,5,17,3,389048
1149,58844,Bridget Jones's Diary,4,1,0,89963
1329,40291,"The Subtle Knife (His Dark Materials, Book 2)",5,4,4,500826
1146,185560,Reasonable Doubt,1,38,6,539385
1107,81285,Four Past Midnight,4,1,0,137984
409,3062,Loving Chloe: A Novel,3,9,9,96477
163,124565,The Scarlet Letter (Bookcassette(r) Edition),3,1,1,229447
934,41502,Charade,5,0,0,716747
1847,49148,Born in Fire,5,2,0,536648
1559,192532,Dracula,5,4,2,328785
286,214344,Middle Age: A Romance,5,9,7,22219
648,140407,Down by the River Where the Dead Men Go (Five Star Title),4,1,1,184044
1077,213746,E.T. - The Extra-Terrestrial (Full Screen Collector's Edition),5,0,0,339555
1219,92719,The First Circle (European Classics),5,29,27,460584
1273,11249,Twelfth Night or What You Will (Pelican Shakespeare),3,3,0,8550
1765,11635,Brunelleschi's Dome : How a Renaissance Genius Reinvented Architecture,5,6,6,419863
932,203823,Thirteen Days (Infinifilm Edition),5,1,1,584836
1023,54054,The Emperor's General,5,2,2,295597
1329,9703,Ring of Bright Water (Penguin Nature Classics Series),4,8,8,207461
1329,9799,Jackson's Dilemma,4,4,3,73113
805,153831,Ghost in the Shell,5,2,1,374056
941,32746,"Flux : Women on Sex, Work, Love, Kids, and Life in a Half-Changed World",4,8,2,531011
1437,139347,The Worst Journey in the World,5,14,12,614650
805,204453,The Chillout Session 2,4,1,1,125448
1146,182760,Divine Intervention (Reis),5,2,0,616666
1596,138103,Their First Time in the Movies (With DVD & VHS),4,0,0,187883
286,30449,Larceny and Old Lace (Den of Antiquity),4,4,4,495815
286,100107,"Let's Roll: Ordinary People, Extraordinary Courage",5,8,5,64538
214,100087,Holding On to Hope,5,5,2,566521
226,92280,Innumeracy: Mathematical Illiteracy and Its Consequences,5,16,16,381599
1988,211312,Spy Game (Full Screen Edition),3,14,9,81502
1420,23518,Hornblower : Beat to Quarters,4,8,8,492428
228,154507,Davy Crockett & The River Pirates,5,13,11,625423
1596,218731,The Wild Thornberrys Movie,5,2,2,491853
727,33753,Wars of Watergate: The Last Crisis of Richard Nixon,5,20,16,573534
228,149329,Rambo: First Blood Part II,4,1,1,252507
817,158008,The Road to Bali / On the Road to Hollywood,3,3,2,247045
337,27870,Licks of Love : Short Stories and a Sequel,5,36,31,152924
337,57744,The Persian Bride,3,22,18,214590
443,134396,The Prayer of Jabez (Breakthrough Series),4,32,31,268477
934,49645,Treasure Island (Children's Classics),2,2,0,344913
932,192676,Jesus' Son,4,14,10,654356
193,146915,Titus Andronicus (3rd Series),5,5,5,159806
337,71621,A Farewell to Arms,3,11,10,404371
934,53100,The Brethren,2,1,1,306542
1231,150984,"The Black Sabbath Story, Vol. 1: 1970-1978",4,5,3,243519
1273,93956,King Lear (Shakespeare Made Easy : Modern English Version Side-By-Side With Full Original Text),4,8,4,381534
727,166035,Simon & Garfunkel - Greatest Hits,5,4,4,527211
727,171467,Live at Leeds [1995 Remaster],5,2,1,136624
12,171482,Quick One,5,3,3,117837
678,148976,The Carpetbaggers,1,0,0,82535
1596,85527,Patriot Games (Widescreen Edition),4,5,4,651483
223,187371,The Devil's Rain,5,5,3,468813
1863,201589,Force of Nature,2,5,3,286695
305,65220,The Wind in the Willows : 75th Anniversary Edition,5,7,7,302056
344,160163,Shut Up & Play Your Guitar,5,2,2,82791
1727,138639,Extraordinary Popular Delusions,5,34,29,629590
1705,79656,A Nightmare on Elm Street 2 - Freddy's Revenge,4,4,3,303642
1561,109556,What's So Great About America,3,24,12,159147
616,217070,Charles Bronson DVD Action Pack (Kinjite / Messenger of Death / Murphy's Law / 10 to Midnight),5,4,4,399685
577,94288,Dracula (Tor Classics),5,4,2,183056
534,196699,Somewhere in Time - 20th Anniversary Edition,3,3,3,43892
1596,78753,Whatever It Takes,4,2,1,378676
242,152621,The Monkees - Head,5,2,2,295339
616,208781,Tremors 3 - Back to Perfection,4,0,0,637306
616,78552,Wild Things,5,2,2,739456
107,99764,Apollyon : The Destroyer Is Unleashed (Left Behind #5),5,9,2,22196
1290,217905,The Dark Crystal (Superbit Collection),5,3,1,424953
727,63368,Midnight in the Garden of Good and Evil (unbridged),5,10,9,186100
727,102815,Killing Dragons: The Conquest of the Alps,3,2,1,356714
339,89484,Aikido and the Dynamic Sphere: An Illustrated Introduction,5,16,15,395775
1437,127304,Eyre Affair cassette : cassette,4,6,3,428791
1594,14069,"Hitler's Army: Soldiers, Nazis, and War in the Third Reich",5,7,5,453048
846,192681,The Lord of the Rings - The Fellowship of the Ring (Widescreen Edition),4,1,0,424514
1896,195570,Riding with the King,5,3,2,703770
1163,14530,Hidden Gospels: How the Search for Jesus Lost Its Way,5,32,26,293868
1705,155134,Scream,5,1,0,522191
54,153870,Oliver and Company,5,0,0,70282
52,215830,Best of Bowie,3,15,10,227589
534,85265,The Treasure of the Sierra Madre,5,3,1,680554
1281,155279,Con Air,1,6,2,692987
399,136351,A Lesson Before Dying,5,2,1,280482
1911,216970,The Birth of a Nation & The Civil War Films of D.W. Griffith,2,21,6,227109
575,173222,G.I. Blues [Bonus Tracks],5,1,1,347427
727,36391,What If? 2: Eminent Historians Imagine What Might Have Been,4,7,6,148626
286,134396,The Prayer of Jabez (Breakthrough Series),5,89,81,291904
1678,28063,Ava's Man,5,6,6,207248
286,52333,Death on Demand,4,6,6,404002
534,85502,Once Upon a Time in the West,5,9,9,43752
12,195703,Open the Door,5,5,5,276454
1273,62884,Tess of the D'Urbervilles (Everyman's Library (Cloth)),3,3,2,487406
1395,49432,Blue Moon,5,0,0,675156
28,192726,Forrest Gump,5,3,2,75577
1329,22931,The Man in the Brown Suit (St. Martin's Minotaur Mysteries),4,2,1,99107
995,201338,Evil under the Sun,5,3,3,393243
286,41290,The Christmas Train,3,4,2,674290
1260,139109,The Awakening and Selected Short Stories,2,6,2,148540
1903,160977,Supermodel of the World,5,2,1,260443
534,80369,National Lampoon's Animal House,3,5,3,373085
1613,98298,The Education of Little Tree,5,8,6,406420
1727,122631,Jane Austen's World: The Life and Times of England's Most Popular Author,5,23,23,276190
1260,154036,Popeye,3,5,3,209486
1273,61586,Imzadi (Star Trek: The Next Generation),4,3,2,204581
1596,192802,Harry Potter and the Sorcerer's Stone,4,72,52,455018
107,99971,"Apollyon: The Destroyer Is Unleashed (Left Behind, 5)",5,9,2,611284
286,22895,Winter Solstice,4,2,2,591283
339,37788,Begin to Exit Here: A Novel of the Wayward Press,4,2,2,325719
616,205863,Replicant,4,5,5,12906
305,48275,Tarzan of the Apes (Dover Thrif),4,4,4,31534
1678,1378,What Mama Taught Me : The Seven Core Values of Life,4,4,4,269638
1561,165515,Wwii Radio Broadcasts 1-5,4,8,6,461313
856,64150,Remembering Babylon : A Novel (Vintage International),4,5,5,498695
736,36462,Fire Ice: A Kurt Austin Adventure,4,6,4,194103
286,31143,Stalker: A Peter Decker and Rina Lazarus Novel,3,1,0,641375
575,155762,It's a Wonderful Life,5,0,0,691131
736,123405,The Sigma Protocol,5,4,4,357910
